content,username,tanggal Waktu,hashtag
2022-04-10 07:35:03+00:00,BjorkaBjorkaa,"@dkffap @vita_AVP @jokowi InsyAllah kalo orang kaya Anies baswedan yg sudah jelas kerjanya,tutur katanya baik tdk menyinggung rakyat,pro rakyat dan mikirin serta bela rakyat,berani lawan pemerintah pusat,akhlaknya bagus,cerdasa dan tdk ingkar janji juga takut sama Allah Subhana Wa taala",
2022-04-08 15:28:44+00:00,SAttasiky,"@Musniumar Ayo Mas Jokowi Segera Kemas-Kemas, Kasih Tau Mega Mega Dan Puan, Luhut Jaga Ajak Ya.Semua Deh !!

Jangan 3 Periode, Kasihan Takut Gak Kuat, 2 Saja Suda Berat.

Anies Baswedan Saja, Sampean Bobo Saja Sarik Merenungi Apa Yang Terjadi Di Negeri Ini",
2022-03-16 23:47:03+00:00,Adhim3El,"Jangan Tanya Di Mana
MotoGP ITU BID 'AH.
Anies Baswedan Takut Dosa.
Ndak Ada Tuntunanya Dalam Al Qur 'An Dan Hadits.

https://t.co/hhrojdpxca",
2022-03-13 02:19:39+00:00,HardiyanTanai,@bos_sir kenapa haru anies baswedan: pimpinan yang merakyat dan anti oligarki caanya pengakana pada takut 2024 Kesejahteraan rakyat diujung mata akan datang pembela rakyat sejati anies baswedan,
2022-02-28 03:42:56+00:00,SabanTiron,"@Deva44496087 dasar parasit parasit bangsa..apa hubungan gargan pengunduran pemilu ...
Takut anies Baswedan Capres Dan Mangang Ya ...
Dan Takut Kehilangan Bergaining Ya..OOHH Negeriku Kenapa Kau Lahirkan Pejabat Yang Kayak Ginian .... Ooohh Nasib !!!",
2022-02-01 10:12:26+00:00,tyahaqqul,@Democrazymedia Mereka Protes Karena Takut Pada Anies Baswedan Yang Kharismatik Dan Menunjukkan Kwalitas Terbaik Sebagai Calon Presiden,
2022-01-25 03:33:47+00:00,baco_jafar,Keberatan?Takut Banget Sama Pak Anies Baswedan Biar Ke Makassar Saja Di Matai Dan Berisiknya Sampai Langit Ketuju,
2022-01-23 15:18:58+00:00,Amellia76564885,"@msaid_didu Pantas Ada Yg Takut Jika Pak Anies Baswedan Atau Pak Gatot Nurmantyo Nanti Bakal Presiden Ri, Bisa Dirampas Kekayayaa Utk Kembali Ke Negara Ini Dan Dinikmati Oleh SeluruH Rakyat Indonesia",
2022-01-11 13:26:27+00:00,SuzyWiryo,"@Obaykusut indonesia butuh pemimpin yg tjerdas, tampan, Berwawasan Luas, Berbahasa internasional yg fasih, menepati janji dan takut sama allah swt .... itu hanya ada di anies baswedan👍",
2022-01-11 11:23:56+00:00,AhmadMuda19,@Mskaban3 @msaid_didu Ayo Gibran Dan Kaesang Buktikan Kalau Dirima Bersih.Ikuti Jejak Pak Anies Baswedan.Tidak Perlu Takut Kalau Kita Benar.,
2021-12-31 09:41:40+00:00,hurry_mahmud,"@Giring_ganesha Kalau Masih Belajar Jangan Kritik Org Yg Suda Pakar di Bidangnya.Bos Salah Alamat .... Dan Kritik Ente Cuman Kulitanya Doank.Gak Yakin Ente Faham Detailnya.Kalau ente memang faham, debat ayo terbuka dg anies baswedan.Atau Kalau Takut, Sama Pak Geis Lah ....",
2021-12-31 01:32:00+00:00,N4G707,"@Keuangannews_id anak muda pemalas bmental Kacung, Pelacur Politik Dan Partai Yg Dibiayai Cukong Oligarki Merusiak Tatanan Hidup Bangsa ini.
Mereka Semua Takut Delangan Anak Bangsa Berjiwa Nasionalis Bersih Dan Cerdas Sekelas Anies Baswedan Yang Tidak Mau Kompromi Delangan Cukong Oligarki Busuk",
2021-12-30 09:11:18+00:00,SyamsirHMSyari2,"@Angtoel @Dennysiregar7 Orang Kafir Dan Kelompok Sekuler Munafikun Laknatullah Takut Kalau Pak Anies Baswedan Jadi Presiden RI 2024, Kenapa Haru Takut Ya Jagoan Antum Tdk Sebanding DG Pak Anies Bas Bas Bas Bass Ya 😀😀😀 😀😀😀",
2021-12-30 08:30:14+00:00,BrahuHarmony,"SAYA TAKUT ANIES BASWEDA, HIYA ADA 2 Cara Kalahkan Dia, Tembak Tepat di Pelipis Atau Kriminalkan Dia.Ayira Doakan Dia Agar Tetap Dalam Lindungannya Dan Semoga Allah Selamatkan Indonesia.",
2021-12-30 06:27:38+00:00,rosi_maul,"Yang ini termasuk dokumentasi sejarawan, merujuk fakta dan data, bukan cuitan buzzer. Anies Baswedan lebih takut pada sejarawan ketimbang pada buzzer.",
2021-12-27 10:58:02+00:00,FatihGaleh,@tvOneNews Dari 34 gubernur seluruh Indonesia cuma pk anies baswedan yg berani membela kaum buruh.33 gubernur lainnya takut melawan pnguasa dan pemodal besar.Anies pasang badan untuk kaum buruh.Ganjar+Ridwan Kamil pasang badan untuk pnguasa smpai di sini jls siapa yg pro rakyat kecil!,
2021-12-27 07:45:59+00:00,FBH0rgcwzaQpwh4,@KPK_RI Banyak drama dan takut dengan anies baswedan,
2021-12-16 08:25:19+00:00,IwanLife,"@GarengHallu Blm pada bisa move on yaaa....pa anies baru ngonten aja pada gerah kalian....Apa yg di takutin dari seorang Anies Baswedan??? Kalo kalian nilai kinerja nya ga baik...santuy aja ga usah takut broo,...Jakarta lebih baik di tangan seorang Anies Baswedan dan itu Fakta",
2021-12-15 05:58:40+00:00,safri_safri3,Kenapa Kalian Bully Pak Anies Baswedan @Dennysiregar7 @gunromli @Adearmando24 Karena Takut Beliau Presiden 2024 Dan Menhankam Nya Bapak Gatot Nurmantio Dan Kapolri Dan Jaksa Orang Baikak,
2021-12-15 01:13:57+00:00,i_noside,"@Helmi_Felis Nggak ada yg takut sama anies baswedan bos,  yg ada cuma jijik, muak dan muntah melihatnya, nggak ada kerjaannya yg beres, Jakarta dibikin hancur malah bikin chanel youtube, mau bikin pencitraan apapun @aniesbaswedan tetap imigran yaman sampah benalu parasit di negeri ini..!!!",
2021-12-08 01:47:25+00:00,BenJogja4,@MrsRachelIn @bpkri @KPK_RI Kenapa semua instansi pemerintah yg terkait seperti takut dan takluk kepada Anies Baswedan....???,
2021-12-05 03:56:45+00:00,Predator_4848,"@sahal_as kenapa ya mereka itu bodoh apa buta atuu takut sampai anies jadi presiden padiahal anies baik cerdas gang ganggu mreka, yg mreka takutkan Islam kuat dan solid kl di pimpin anies anies baswedan",
2021-11-30 12:42:09+00:00,PetrusMarkus88,@Ferdinandhaean3 MongGo diaudit om ada atust Audit Kenapa haru Takut toh anies Baswedan Bersih jd ngak khawatir dan selama ini prestaseya mentereng daripada dan om @ferdinandhaean3 Tak bertepi htekr1/ferdinandhaean3,
2021-11-19 02:02:47+00:00,IMCMushroom,"Teruntuk Jokowi Dan Ma'ruf Amin.
BELAJARLAH PAK PAK ANIES BASWEDA BAGAIMANA CARANYA MENGADAPI para pendemo, Gak Perlu Takut Apalagi ngibrit Dan Nyumput.
https://t.co/gsg6okqi4z https://t.co/v0kcz0oooh",
2021-11-18 11:42:28+00:00,IriAnto77074950,@Mdy_asmara1701 @Aniesbaswedan hanya pemimpin Yang tulus tidak takut menemui massa aksi dan itu telah dibuktikan oleh gubernur indonesia bang anies baswedan,
2021-11-18 03:58:17+00:00,AndyWinanto_AW,"@GeiszChalifah Sebetulnya mereka takut dg kinerja mas Anies Baswedan, bang. Makannya mereka selalu menggoreng isu lama muncul kembali, yg isu tersebut juga mereka juga yg buat. 
Kalau mereka waras dan calon bagus harusnya tonjolkan saja hasik kerja calon mereka ya....😁😁😁",
2021-10-22 10:09:24+00:00,Heru_snd7,"@Musniumar Jgn Takut Dijelek Jelekan Pak Capres anda Si Gabener, Masyarakat Yg Berakal Sehat Udah Tahu Klo Anies Baswedan Jelek Dan Gabener Kerjanya",
2021-10-13 14:00:01+00:00,PutroJoyo18,"@kompascom buruk & amp;Tak Layak, Tapi Kenapa Di Setiap Langkahku Dan Hempusan Nafasnya anies Baswedan Koq Kalian Cemas Dan Takut?",
2021-10-10 05:12:05+00:00,79Mazi,"@geloraco Sebegitu Serakahya Dan Takut
Anies baswedan pimpin ri",
2021-09-29 02:12:45+00:00,QueenSa92814764,"@yusuf_dumdum_ para bandit siluman yg bermain dibelakang formula e kemarin ramai2 boikot mundur gak mau ikutan interpelasi anies baswedan.

Mereka Takut Kalo Cecar Peranya2 Sadis KeMana Larinya Uang Korupsi Formula dan Semua Proyek2 Dki, Nanti Malah Dibalikin Sama Gubernurnya .... ""Lah Kok",
2021-09-28 14:38:23+00:00,alan09892662,@Zahzazahza1 @faktaanies @marlina_idha @Relawananies @PutraWadapi @tatakujiyati @kebijakananies @kebijakananies_ @sahabatanies_ jokowi dan pendukung2 nya takut kalo anies baswedan jadi presiden maka nya pendukung jokowi usul ke DPR untuk melaku kan amandemen UU dasar 45 agar bisa di perpanjang jabatan jokowi sampai tahun 2027 #tolakamandemen_uud45,['tolakamandemen_uud45']
2021-09-28 03:42:28+00:00,FerdinandHaean3,"Di Jakarta, Partai2 ini turut serta MEMBANTU GUBERNUR MENUTUPI DUGAAN2 PENYIMPANGAN PELAKSANAAN FORMULA E. Partai2 ini tdk mendukung transparansi dan Anies Baswedan hanya omong kosong bicara ttg transparansi karena TAKUT BICARA JUJUR tentang Formula E.

Berwatak Korup? https://t.co/WRKQQNqFJ9",
2021-09-26 02:48:28+00:00,sohibanies,"Serangan Kepada Gubernur Anies Baswedan Itu Terencana, Berpola Dan Terus Menerus.Mereka Takut Gubernur Anies Baswedan Jadi Presiden

SAAT Bertugas Sebagai Rektor di Kampus Beliau Jadikan Mata Kuliah Anti Korupsi Sebagai Mata Kuliah Wajib DiIKuti Semua Mahasiswa.https://t.co/xqfxogamwq",
2021-09-24 11:22:34+00:00,lebhor93,"Prestasi Pak Anies Baswedan Membuat Psi Takut.
Kenapa Takut, karna psi nol prestasi dan tidak ada manfaatnya unkyat 😀😀",
2021-09-23 07:18:47+00:00,patriot016610,"Warganet:
Serangan Kepada Gubernur @aniesbaswedan Itu Terencana, Berpola Dan Terus Menerus
Mereka Takut Gubernur Anies Baswedan Jadi Presiden

Sampai Detik ini BELIAU FOKUS UNTUK MAJUKAN IBUKOTA @DKIJAKARA MEMBAHAGIAKAN Warganya.https://t.co/1zehfxUiz2",
2021-09-22 01:08:39+00:00,Mdy_Asmara1701,"Serangan Terhadap Pak Anies Baswedan Itu Terencana, Berpola Dan Secara Terus Menerus ..

Mereka Takut Pak Anies Jadi Presiden

Bila sependapat sama gue sila retweet 🤪 https://t.co/mhk6gf7crx",
2021-09-14 14:06:01+00:00,HenrynicoP,"@Aryprasetyo85 @Balishadesail begini spontan haru tiap hari demo Sampai anies baswedan jatuh .. spontanitas seperti di momen ahok .. mangan ora mangan tetep kapur demo2 untak adili anies baswedan.
     Dan Spontan Datang di KPK ..
KPK TAKUT SAMA SAPLIN .. SUNGKAN UNTUK OTT ...",
2021-09-10 23:25:16+00:00,AntonWahab,"@Vivacoid Emang Partai Ini Isinya Setan, Sampah Dan B@Jingan Semua.Takut bgt kl anies baswedan jd presiden, para setan gembong maksiat yg bersarang di partai ini pasti jd gelandangan semua kl sampai anies baswedan jd presiden ..",
2021-09-09 09:25:18+00:00,BintangMurniati,"@GeiszChalifah Mereka takut rakyat dan dunia luar akan kagum dgan Pak Anies Rasid Baswedan dgan ada Formula E ini,dan menyangkut pada pemilu 2024, maka akan bertambah dukungan buat pak Anies Baswedan,bukan untuk positif berkerja sama agar perekonomian Indonesia menjadi baik dan sehat",
2021-09-08 14:37:37+00:00,BintangMurniati,@CttnDmkrs @msaid_didu Mereka takut kepercayaan dan kualitas kecerdasan Pak Anies Baswedan d akui oleh seluruh dunia dan rakyat Indonesia,
2021-09-07 12:19:10+00:00,_53NN0_,@FerdinandHaean3 koq KPK ngincer di daerah terus. Lalu kapan DKI yg nyata nyata korupsi kelebihan bayar .dan penyelewengan anggaran untuk Formula E. Apakah KPK takut mengusut anies baswedan. ???,
2021-09-07 06:14:58+00:00,BisyirNahdi,"@psi_id Bagi PSI, persoalan Indonesia itu hanya Anies Baswedan. Takut amat kalian dgn kinerja dan popularitas Anies yg makin moncer😁",
2021-09-05 15:42:51+00:00,PremRedmi,Demokrat Curiga Relawan Jokowi Takut Melawan Anies Baswedan Di Pilpres 2024 Dan Ingin Jabatan https://t.co/xo7zgemzew,
2021-08-29 12:36:39+00:00,AsliArmed,"@yunartowijaya @aniesbaswedan mau dijelaskan keMana kalau syarat minimal jumlah anggota dprd yg menajukan hak interpelasi gak cukup?
JGN Menggiring Opini Baswedan Takut Di Interpelasi Atau Gak Berani.
Kalau Syarat Minimal Terpenuhi",
2021-08-29 06:16:35+00:00,GustafEvert,"Hak Bertanya Anggota Dewan Perwakilan Rakyat Daerah Dki Jakarta Kepada Gubernur Anies Baswedan Oleh 33 Anggota Dari Pdip Dan Psi
ITU DIATUR DALAM UU.
Mengapa Anies Baswedan Takut.
Berarti Ada Masalah Delan Formula E.
Semoga Terbongkar",
2021-08-29 00:27:11+00:00,FerdinandHaean3,"Dulu, Ada Gubernur Dki Yg Menantang DPRD Mengiterpelasi Dirinya Soal Anggraran Dan Transparansi, Namanya Ahok BTP.
Skrg, Ada Gubernur Dki Takut Di Interpelasi Dan Sembunyi Dibalik Ketek Bau Anggota DPRD Partai Pendukungnya, Namanya anies Baswedan.

@ANIESBASWEDAN @BASUKI_BTP",
2021-08-28 03:30:13+00:00,FerdinandHaean3,"Anies Baswedan Panik, Tak Berani Jujur, Takut Hadapi Interpelasi Formula E.

Tonton Selengkapnya, Klik, seperti Dan Berlangganan .. !!

https://t.co/6u8czbyq5z https://t.co/wuf0hrzywd",
2021-08-21 14:03:08+00:00,Narayana909,"@Habiebbass hahaha takut tuh, justru pdip dan psi Akan semakinin eksis dan dpt kepercayaan publik lbh besar bila jd interpalasi anies baswedan, yakin itu",
2021-08-15 05:15:12+00:00,koTkacendrawasi,"Mawar_hitam09 Yang Pada Kenyataan Kpk Takut Tangkap Anies Baswedan, Kubu Novel CS Dan Kubu Firli CS, Keduanya Sama Pengecut Nya, Hanya Kentingan PIDAKI PIDAKKA YG MAJUTA KINIKAN MAJUTA KIBAGA YG KINIKAN .. apun.",
2021-08-06 14:49:07+00:00,_53NN0_,SAAT INI @KPK_RI YG DI PIMPIN FIRLI BAHURI TAKUT MEMERIKSA SEORANG ANIES BASWEDAN. MESKI BUKTI2 SUDAH DI  BERIKAN BPK. ADA RASA TAKUT PERIKSA ANIES. ADA SESUATU ANTARA KETUA  KPK DAN ANIES,
2021-08-03 02:08:10+00:00,ArSunantoaris,"@ChusnulCh__ @tjhinfar21 Bilakah akan berani? Mengapa KPK takut  Cikeas dan Anies Baswedan? 
@KPK_RI apa yg kalian rancang sebenarnya? Kapan atau tak akan pernah Anies dipanggil bertanggung jawab? Jujurlah kalian digaji bukan tuk bodohi kami rakyat Jakarta.",
2021-08-02 22:30:04+00:00,Aripinipin123,"@Dewiantanjung15 KPK Takut, Karena Orang di Belakang Anies Baswedan, Itu Sangan Kuat Dan Berpengaruh.",
2021-07-31 02:16:03+00:00,twitkuopiniku,"@marlina_idha ya gini kl pandemi diselesaan dg politik, bkn epidemiologi.
Hanya Krn Yg Menyarankan Menelusuri Seoran Anies Baswedan TRS NGGA Didengerin, Takut Kalah Pamor Kali Ya?
Jgn2 rakyat yg jadi korban ini bukan korban covid semata, ego korban tp dan kesokserbatauan negara.Wallahu a'lam.",
2021-07-30 04:45:48+00:00,FerdinandHaean3,"KPK harus berani, tak perlu takut dengan siapapun. Periksa Anies Baswedan dan tetapkan sebagai TERSANGKA bila memang ditemukan alat bukti keterlibatan.

https://t.co/KB2OtIkvm5",
2021-07-16 06:55:17+00:00,omen46389026,"@Vivacoid Takut Kalah Saing Sama Pak Anies Baswedan Pengen 3 Periode Tanpa Prestasi Berarti Itulah @jokowi Dalam Catatan Sejarah Adalah Presiden Paling Banyak Hutang Danengsarak Rakyat!Dngan Tumpukan Hutang Ke China!NKRI BAKAL JADI JAJAHI CHINA, KALAU @BALITPUSPDIP DIBIOKAN",
2021-07-09 17:24:33+00:00,riksayuda,"Oh @aniesbaswedan  anda memang mbacott !!! Hahahaa takut !!!
ANIES BASWEDAN, METRO TV, DAN HILANGNYA AKAL SEHAT | Logika Ade Armando https://t.co/ioldXcfBvC via @YouTube",
2021-07-08 07:50:32+00:00,JackBoea2,"@FKadrun Salam Hormat, sehat selalu dan Panjang Umur untuk Pak @aniesbaswedan yang berjiwa Patriotik yg tdk takut kehilangan jabatan dan kemungkinan juga nyawa, demi tegaknya Hukum &amp; Keadilan di NKRI, dan mudah2an KEBERANIAN Pak Anies Baswedan, MENULARI Pemuda/i RI ini, melawan kezaliman",
2021-07-02 05:38:18+00:00,ndoroAtmo,"Sesuai Psl.68 UU23 th 2014 TERNYATA Gubenur, Bupati dan Walikota dapat diberi sanksi SP or diberhentikan oleh Mendagri.
Pertanyaan logis kita ajukan ke @titokarnavian_ :  ""apa mmg tdk ada kesalahan yg di lakukan Anies Baswedan"" ""apa Mendagri playing safe or gamang or takut ?""",
2021-06-20 13:44:52+00:00,QBo03,"@mohmahfudmd Katananya Jokowi Dungu, Boneka, Anti Islam, Plenga Plengok ...
Kok Kadrun Takut Banget Jokowi 3 Priode ...
Apa anies baswedan takgup melawan jokowi 2024 ...
ATAU MRK TAU BAHWA ALLAH MERIDHOI SETIAP LANGKAH PAK JOKOWI KRN Kebaanika Dan Ketulusan Hati Nya Barat Indonesia.",
2021-06-09 00:45:19+00:00,papanathusa,@Oposisicerdas jika pemimpin takut pada allah ..ya insyaAllah allah meridhoi dan melindungi pak anies baswedan dan mngangkat derajatnya,
2021-06-02 11:20:56+00:00,eti_maryana,"@Mdy_Asmara1701 Di fb ada video tim buzzer rp lagi meeting dan di briefing.... Mngatakan,, pak jokowi sudah selesai dan mreka sangat takut, karena klo pemilu adlah sekrang maka pemenang adlah ""Anies Baswedan "".. Mknya mreka ampe jungkir balik ingin mnjatuhkan kan dan membunuh karakter Anies.",
2021-05-26 16:32:21+00:00,sonnywi77531293,Anies Baswedan TDK Perlu Berambisi Besar Dalam Persiapan Pilpres 2024. Bukan Hanya Pilgub 2017 ITU TDK FAIR KARENA SARAT RADIKALISME TETAPI JAKARTA SAHA INI TDK JAUH LBH BAIK.TDK Perlu Takut Mengakui Kekurangan.Dan Isu Kriminalisme Jgn Dijadikan alasan.https: //t.co/f8jHtaj3nq,
2021-05-25 09:28:17+00:00,AbdRohmanRois1,"@Restycayaaah @aniesbaswedan Saya Kira Pak Anies Baswedan Bukan Takut Dan Gentar.TAPI BELIAU PASTI SUDAH PUNYA PERHITIRAN.Melaporkan Semvak CS Belum Tentu Diproses, Malah Nambahin Dosa Penegak Hukum Karena Mengabaikanya.Jangan Karena Nafsu Ingin Memenjarakan, bos Kita Lantas Menyalahkan Korbanya.",
2021-05-22 02:06:28+00:00,PakDeMoelAseli,"Lae @ferdinandhaean3 Pak anies baswedan, gubernur dki itu orang Baik Dan Sih, Gak Munckin Terima Grigifikasi Rahat Mewah, Wong Bumbu Rendang Saja Beliau Tolak, Takut Diusut Kpk Je.😋

Selamat berakhir pekan.Salim.❤🇮🇩",
2021-05-21 11:03:19+00:00,Alex_star90,"@marlina_idha @putrawadapi baru ngeh, kalau pak anies baswedan di rotasi dr menteri,
Mungkkin Karena Presiden Nya Yg Dulu Takut Kalah Pamer, Karena Banyak Prestasi Nya Dan Selalu Positif ..
Dr Auranya Mah Udah Kelihatan Pak Anies Orng Baik Dan Berprestasi, Aslinya Mah Lebih Dr Auranya Hehehe",
2021-05-11 01:02:27+00:00,iwan27james,"Amarah Anies Baswedan di Siang Bolong ke Ratusan Bawahan https://t.co/Bdc18ojs4k LEBAAAY, mulai takut pada Ganjar dan Gibran, karena elektabilitasnya dibawah ridwan kamil🤣🤣🤣 rakyat dki bisa kau bodohi Nies, namun INDONESIA TIDAK BISA !!!",
2021-04-17 21:05:35+00:00,gundala2221,"boro2 kita nyuruh Tuan gubernur itu mundur bro, PEMERINTAH DAN PENEGAK HUKUM SAJA TAKUT DENGAN TUAN GUBERNUR JAKARTA, siapalah kita rakyat kecil, ANIES BASWEDAN MEMANG TOP👍...@aniesbaswedan",
2021-04-06 17:28:22+00:00,BinAnsyari,"Munckin Takut Pak Anies Baswedan Nanti Akan Memimpin Ri 1, Sewingga Para Kapitalalis Yg Memonopoli Perdagangan Itu, Mereka Akan Ambyar 😄
Dan, Maaf Comenan Status Ini Bukan Bermuatan Politik.
Siappaun yg menjadi pemimpin negeri ini, Kalau Ada yg aneh - aneh.Maka Gue Colek 😄",
2021-03-30 13:39:47+00:00,DudaKreenk,@pengarang_sajak Koq Gub DKI takut mengutuk teroris secara terbuka dan lantang...! Ada apa di balik Anies Baswedan saat jadi gub DKI...? Hmmmm,
2021-03-13 23:24:45+00:00,syauuuq_,"""SAYA TIDAK PEDULI ATAS Oorg Yang Katakan Dan Viral Pada Saat Ini, Saya Lebih Takut Pada Sejarah Yang Tertulis Dimasa Depan, Dan Masa Depan Saya Di Akhirat""
Pak Anies Baswedan",
2021-03-12 07:54:11+00:00,takarankita,"@RBTHIndonesia Saint Petersburg atau apa sank Petersburg? karena takut ada yang gatau,macam permasalahan Anies Baswedan dan patung Gagarin😂",
2021-02-20 17:19:28+00:00,BagongBodronoyo,"@kurawa cukup 1 kata dprd, dpr dan presiden takut sama anies baswedan",
2021-02-07 08:34:23+00:00,Barbarholly,@kangdede78 Percayalah 90% pendukung jokowi adalah buzzerp. Baca setiap komen akun buzzerp isinya hujatan. Dan pendukung anis 80% sah rakyat Indonesia. Itulah mereka takut ke pak Anies. Goodbener Anies Baswedan 😎 gubernur rasa presiden 😎 for 1  2024,
2021-02-05 16:39:03+00:00,dailymateradio,"Anies Baswedan-Prabowo Subianto Sudah Bertemu, Bahas Apa? https://t.co/4bIw2TFhd7 #nasional dan jangan takut, masih banyak berita lainnya di situs https://t.co/xeLAFysKe2 https://t.co/g6udVvDBWD",['nasional']
2021-02-01 04:56:04+00:00,JEkayatna,"Pilkada 2020 Dipaksakan Saat Covid Merebak Dan Belum Ada Vaksin,
Giliran Pilkada 2022 DKI Minta Ditunda 2024 Padahal Vaksi Sudah Ada,
CIE-CIE ..
Banteng Panik Takut Pangan Kepopulanan
Anies Baswedan.
🤭 🤭 🤭",
2021-01-31 12:51:16+00:00,IthoSablenk,"@marlina_idha alhamdulillah ya Allah jakarta di pimpin seorang muslim yg taat Dan hanya takut pada sang khaliq ... jakarta dAMAI, Aman Maju Kotanya, Bahagia Warganya ... 2024 Anies Baswedan GuBernurelal SeluruH Rakya ..👍",
2021-01-24 18:22:31+00:00,TeguhAzis1,"TANGKAP Gabener Anies Baswedan puluhan Triliun terkait dana Formula E dan Kasus kasus APBD lainnya..!

@KPK_RI JANGAN Takut dengan @novelbaswedan 

SIKATT..! https://t.co/uXDAo8O6Fp",
2021-01-01 05:27:03+00:00,dailymateradio,"Pesan Anies Baswedan di Tahun 2021: Kita Bisa Hadapi Pandemi Covid-19 https://t.co/bSndPugy9u #megapolitan dan jangan takut, masih banyak berita lainnya di situs https://t.co/xeLAFysKe2 https://t.co/iQBmIVUdiz",['megapolitan']
2020-12-07 11:15:59+00:00,mikhwantri,"Saya tidak takut pada apa yang media tulis tentang saya hari ini, yang saya takutkan adalah apa yang ditulis sejarah tentang saya dan akan diingat di masa depan.
-Anies Baswedan-",
2020-12-06 15:43:57+00:00,TeguhAzis1,"Pantes.! KASUS Kasus-nya Gubernur Anies Baswedan Mandeg di @KPK_RI.

Kayaknya Ketua, Pimpinan dan Badan Pengawasan KPK 'Takut' sama Anies atau 'Chaplin'

Mundur n minta diganti aja kalo Takut Usut Tuntas Kasus Anies..! https://t.co/Fq51mMF2gh",
2020-12-06 00:30:58+00:00,wansrachman,"@marlina_idha Ingat berita tentang IB HRS, FPI dan Anies Baswedan di semua berita itu cuma pengalihan issue aja... karna ada para koruptor dari Partai Banteng yg takut viral.. 😅😅😅",
2020-12-06 00:30:25+00:00,wansrachman,"@zarazettirazr Ingat Berita Tentang IB Hrs, fpi Dan anies Baswedan di Semua Berita Itu Cuma Pengalihan Masalah Aja ... Karna Ada Para Koruptor Dari Partai Banteng Yg Takut Viral .. 😅😅😅 😅😅😅",
2020-12-06 00:29:56+00:00,wansrachman,"@Ncuhiriwo Ingat Berita Tentang IB Hrs, Fpi Dan Anies Baswedan Di Semua Berita Itu Cuma Pengalihan Masalah Aja ... Karna Ada Para Koruptor Dari Partai Banteng Yg Takut Viral .. 😅😅😅 😅😅😅",
2020-12-06 00:29:27+00:00,wansrachman,"@Maspiyuo Ingat Berita Tentang IB Hrs, fpi Dan anies Baswedan di Semua Berita Itu Cuma Pengalihan Masalah Aja ... Karna Ada Para Koruptor Dari Partai Banteng Yg Takut Viral .. 😅😅😅 😅😅😅",
2020-12-06 00:29:09+00:00,wansrachman,"Ingat Berita Tentang IB HRS, FPI Dan Anies Baswedan Di Semua Berita Itu Cuma Pengalihihan Masalah Aja ... Karna Ada Para Koruptor Dari Partai Banteng Pdi-P Yg Takut Viral .. 😅😅😅
#Mensos
#Fpiffrontpembelaindonesia
#IBHRSPENJAGAPANCASILA
#Korupsimerajalelahulnegara https://t.co/fn43dhpfgs","['Mensos', 'FPIFrontPembelaIndonesia', 'ibhrspenjagapancasila', 'KorupsiMerajalelaHancurNegara']"
2020-12-03 21:53:57+00:00,lukito1907,"@masaryaduta kau itu masih amiran lae ferdinan, tuduhan mu perarah ke jk dan anies baswedan dan begitu di laporin kau takut terkencing krna yg menyuruh mu nuduh dulu ngak punya oTak ...",
2020-12-02 04:29:44+00:00,ismaileko_,@Freeacheh ya Allah.Inilah Akiatnya Kalo Jajaran Pemerintah Nya Lebih Takut Sama Hrs Dan Pak Anies Baswedan Ketimbang Dua Organisasi Yang Menginginkan Referendum Dari Nkri.Seakan-akan HRS Dan Pak Anies Baswedan Lah Yg Paling Berbahaya BULTU NKRI.,
2020-12-01 13:37:44+00:00,SidiBobyLukman,"GW Ndak Suka Anies Baswedan, Namun Dalam Hal Menghadapi Polisi Dia Datang Dan Menjalani Pemeriksaan.Sementara Om Itu Berbagai Alasanya.PEMULIHAN LAH, Pasal Ndak Tepat Lah, Takut Kriminalisasi Lah.Kuncun Bilan Aja Kuncun.Preet Lah ...",
2020-11-29 05:13:10+00:00,_812ez4_P4hl3v1,"Baru, Tadi Malam ...‼ ️
Jakarta di Bawah Anies Baswedan Panen Penghargaan.Penghargaan Bhumandala Dari Badan Informasi Geospasial (Besar).
Sampai Mumet Sirahku Bikin Kepsyen.Apa gosah diposting aja yaa.Takut Ada Yg Marah Dan Ndleming 😁😁 https://t.co/2fkmu5r1q8",
2020-11-27 10:40:48+00:00,sigitwid,"SISTEM BARU TERSEBUT DINILAI MEMBUAT WARGA JAKARTA TAKUT UNTUK MENYAMPAIKAN PENDAPAT TERYAM APBD.PEMERINTAHAN ANIES BASWEDAN DINILAI TIDAK SIAP MENGIKUI ERA DEMOKRASI Digital Dan Transparansi Publik.

@psi_id @psi_jakarta @milliyya @aniesbaswedan

https://t.co/fagcsyi5rt",
2020-11-24 05:14:28+00:00,AlfiZah34206672,"@Ilctv1 😃😃😃😃😃😃 MEMBERITULAH KEADAYANA NEGRI SENTI INI.
Negri Suka-Suka.
Hukum Sekarep Dewe.
Point Nya.
Takut Bersaing Sama Anies Baswedan.
Dan Takut Sama Masa Hrs.",
2020-11-22 01:06:43+00:00,CempakaDewi18,"Francmohede @Aniesbaswedan Inilah Cara Oknum Akan MeneKal Bang Anies Baswedan Biar Pekrjaanya Terbengkalai, Mkananya Indonesia Disuruh Maju Aman Terb Baki Kalany Tangut Kala, Banya KAJAGAG MALAHUR KAJAGAG TERANGUG KAJAGAG TERAKUR TERAKUR TERANGGA. Oleh Dan Bisa Keluarganya Dibawah",
